date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-07-30,卖出,772.7,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.46947091817855835
2025-07-31,空仓,770.28,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.4536840319633484
2025-08-01,空仓,770.72,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.4567030966281891
2025-08-04,空仓,781.42,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.47527337074279785
2025-08-05,空仓,782.5,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.49552908539772034
2025-08-06,空仓,783.68,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.4982950985431671
2025-08-07,空仓,785.02,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.4958156943321228
2025-08-08,空仓,787.8,0.0,9780.390273643075,0.0,9780.390273643075,跌,0.4908372759819031
2025-08-11,买入,787.02,12.427117828826555,0.0,9686.689805213724,9686.689805213724,涨,0.564455509185791
2025-08-12,持有,776.04,12.427117828826555,0.0,9643.940519882559,9643.940519882559,涨,0.6063905358314514
2025-08-13,持有,777.72,12.427117828826555,0.0,9664.818077834989,9664.818077834989,涨,0.6024830937385559
2025-08-14,持有,778.7,12.427117828826555,0.0,9676.996653307238,9676.996653307238,涨,0.5140451192855835
2025-08-15,卖出,776.9,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.460358202457428
2025-08-18,空仓,777.66,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.46130937337875366
2025-08-19,空仓,775.06,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.4716655910015106
2025-08-20,空仓,772.68,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.4817330539226532
2025-08-21,空仓,775.12,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.4897007942199707
2025-08-22,空仓,773.4,0.0,9654.62784121535,0.0,9654.62784121535,跌,0.49497321248054504
2025-08-25,买入,772.6,12.496282476333613,0.0,9736.853379909624,9736.853379909624,涨,0.5016679763793945
2025-08-26,持有,781.12,12.496282476333613,0.0,9761.096167913713,9761.096167913713,涨,0.5087684392929077
2025-08-27,持有,781.16,12.496282476333613,0.0,9761.596019212766,9761.596019212766,涨,0.5137428045272827
2025-08-28,持有,783.22,12.496282476333613,0.0,9787.338361114013,9787.338361114013,涨,0.5138529539108276
2025-08-29,持有,787.42,12.496282476333613,0.0,9839.822747514614,9839.822747514614,涨,0.5086292028427124
2025-09-01,卖出,788.5,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4996214210987091
2025-09-02,空仓,806.18,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4886435866355896
2025-09-03,空仓,816.66,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.473097026348114
2025-09-04,空仓,814.92,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4609483480453491
2025-09-05,空仓,817.52,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4417814314365387
2025-09-08,空仓,825.18,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4313536286354065
2025-09-09,空仓,837.1,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4335947036743164
2025-09-10,空仓,836.06,0.0,9853.318732589054,0.0,9853.318732589054,跌,0.4643103778362274
2025-09-11,买入,835.84,11.78852260311669,0.0,9817.953164779705,9817.953164779705,涨,0.5657896995544434
2025-09-12,持有,836.7,11.78852260311669,0.0,9863.456862027735,9863.456862027735,涨,0.61341792345047
2025-09-15,持有,834.1,11.78852260311669,0.0,9832.80670325963,9832.80670325963,涨,0.6758795976638794
2025-09-16,持有,844.58,11.78852260311669,0.0,9956.350420140294,9956.350420140294,涨,0.542823076248169
2025-09-17,卖出,844.18,0.0,9951.635011099046,0.0,9951.635011099046,跌,0.47269517183303833
2025-09-18,买入,838.1,11.874042490274485,0.0,9817.69581180875,9817.69581180875,涨,0.5149563550949097
2025-09-19,持有,830.56,11.874042490274485,0.0,9862.104730722376,9862.104730722376,涨,0.5267597436904907
2025-09-22,卖出,831.02,0.0,9867.566790267903,0.0,9867.566790267903,跌,0.4012216031551361
2025-09-23,空仓,855.44,0.0,9867.566790267903,0.0,9867.566790267903,跌,0.47242438793182373
2025-09-24,买入,861.34,11.456064725042264,0.0,9852.215663536346,9852.215663536346,涨,0.5113962292671204
2025-09-25,持有,854.72,11.456064725042264,0.0,9791.727641788124,9791.727641788124,涨,0.5413771271705627
2025-09-26,持有,856.06,11.456064725042264,0.0,9807.07876851968,9807.07876851968,涨,0.5530079007148743
2025-09-29,持有,866.52,11.456064725042264,0.0,9926.909205543623,9926.909205543623,涨,0.521389901638031
2025-09-30,持有,874.4,11.456064725042264,0.0,10017.182995576955,10017.182995576955,涨,0.536450207233429
2025-10-09,持有,914.32,11.456064725042264,0.0,10474.509099400644,10474.509099400644,涨,0.5358700156211853
2025-10-10,持有,901.56,11.456064725042264,0.0,10328.329713509103,10328.329713509103,涨,0.55193692445755
2025-10-13,持有,927.56,11.456064725042264,0.0,10626.187396360201,10626.187396360201,涨,0.5386200547218323
2025-10-14,持有,938.98,11.456064725042264,0.0,10757.015655520185,10757.015655520185,涨,0.5358442068099976
2025-10-15,持有,960.34,11.456064725042264,0.0,11001.717198047088,11001.717198047088,涨,0.535710334777832
2025-10-16,持有,966.42,11.456064725042264,0.0,11071.370071575344,11071.370071575344,涨,0.5138967633247375
2025-10-17,持有,999.8,11.456064725042264,0.0,11453.773512097256,11453.773512097256,涨,0.514595627784729
2025-10-20,持有,970.32,11.456064725042264,0.0,11116.04872400301,11116.04872400301,涨,0.5158736705780029
2025-10-21,卖出,990.0,0.0,11341.504077791842,0.0,11341.504077791842,跌,0.22776572406291962
2025-10-22,空仓,952.56,0.0,11341.504077791842,0.0,11341.504077791842,跌,0.09215892851352692
2025-10-23,空仓,942.28,0.0,11341.504077791842,0.0,11341.504077791842,跌,0.0456656776368618
2025-10-24,空仓,938.1,0.0,11341.504077791842,0.0,11341.504077791842,跌,0.04644119739532471
2025-10-27,空仓,934.14,0.0,11341.504077791842,0.0,11341.504077791842,跌,0.1563311368227005
2025-10-28,买入,926.92,12.23568816919674,0.0,11029.004601950557,11029.004601950557,涨,0.6715320944786072
2025-10-29,持有,910.88,12.23568816919674,0.0,11145.243639557926,11145.243639557926,涨,0.8658974170684814
2025-10-30,持有,912.16,12.23568816919674,0.0,11160.905320414498,11160.905320414498,涨,0.8446750640869141
2025-10-31,持有,921.92,12.23568816919674,0.0,11280.325636945858,11280.325636945858,涨,0.7193357348442078
2025-11-03,持有,922.58,12.23568816919674,0.0,11288.40119113753,11288.40119113753,涨,0.523688554763794
