date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-12-08,空仓,118030.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.480050265789032
2025-12-09,空仓,117350.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.48085853457450867
2025-12-10,空仓,117090.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.4853399097919464
2025-12-11,买入,116970.0,0.08168634753509205,0.0,9464.997088891116,9464.997088891116,涨,0.5040718913078308
2025-12-12,持有,115590.0,0.08168634753509205,0.0,9442.12491158129,9442.12491158129,涨,0.5212576389312744
2025-12-15,持有,114690.0,0.08168634753509205,0.0,9368.607198799707,9368.607198799707,涨,0.5422734022140503
2025-12-16,持有,112290.0,0.08168634753509205,0.0,9172.559964715487,9172.559964715487,涨,0.5905123353004456
2025-12-17,持有,113800.0,0.08168634753509205,0.0,9295.906349493474,9295.906349493474,涨,0.5593386292457581
2025-12-18,持有,113940.0,0.08168634753509205,0.0,9307.342438148387,9307.342438148387,涨,0.5299789905548096
2025-12-19,卖出,114290.0,0.0,9335.93265978567,0.0,9335.93265978567,跌,0.49943140149116516
2025-12-22,买入,117050.0,0.07976021067736583,0.0,9706.817639435421,9706.817639435421,涨,0.515718400478363
2025-12-23,持有,123440.0,0.07976021067736583,0.0,9845.600406014039,9845.600406014039,涨,0.5388222336769104
2025-12-24,持有,128000.0,0.07976021067736583,0.0,10209.306966702827,10209.306966702827,涨,0.5590693354606628
2025-12-25,持有,125410.0,0.07976021067736583,0.0,10002.728021048448,10002.728021048448,涨,0.6016138195991516
2025-12-26,持有,126750.0,0.07976021067736583,0.0,10109.60670335612,10109.60670335612,涨,0.6059790849685669
2025-12-29,持有,125710.0,0.07976021067736583,0.0,10026.656084251657,10026.656084251657,涨,0.6682731509208679
2025-12-30,卖出,126480.0,0.0,10088.07144647323,0.0,10088.07144647323,跌,0.471244752407074
