date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-11-07,空仓,119440.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4849286675453186
2025-11-10,空仓,119680.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48485857248306274
2025-11-11,空仓,119380.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48473960161209106
2025-11-12,空仓,118710.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48500990867614746
2025-11-13,空仓,118930.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4845196604728699
2025-11-14,空仓,117080.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.49078911542892456
2025-11-17,买入,117020.0,0.07357991867555069,0.0,8590.455505370543,8590.455505370543,涨,0.5024939179420471
2025-11-18,持有,115000.0,0.07357991867555069,0.0,8461.69064768833,8461.69064768833,涨,0.5332407355308533
2025-11-19,持有,115830.0,0.07357991867555069,0.0,8522.761980189036,8522.761980189036,涨,0.5247442722320557
2025-11-20,持有,115380.0,0.07357991867555069,0.0,8489.65101678504,8489.65101678504,涨,0.5179789066314697
2025-11-21,持有,114050.0,0.07357991867555069,0.0,8391.789724946557,8391.789724946557,涨,0.5239654779434204
2025-11-24,持有,115530.0,0.07357991867555069,0.0,8500.68800458637,8500.68800458637,涨,0.5042679309844971
2025-11-25,卖出,115880.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.49503299593925476
2025-11-26,空仓,117260.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.4923974573612213
2025-11-27,空仓,116900.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.49068474769592285
2025-11-28,空仓,117080.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.48868849873542786
2025-12-01,空仓,117850.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.4875311553478241
2025-12-02,空仓,118050.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.48636630177497864
2025-12-03,空仓,117870.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.48521894216537476
2025-12-04,空仓,117760.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.4828651547431946
2025-12-05,空仓,117790.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.4807273745536804
2025-12-08,空仓,118030.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.480050265789032
2025-12-09,空仓,117350.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.48085853457450867
2025-12-10,空仓,117090.0,0.0,8526.440976122814,0.0,8526.440976122814,跌,0.4853399097919464
2025-12-11,买入,116970.0,0.07289425473303253,0.0,8446.257295916479,8446.257295916479,涨,0.5040718913078308
2025-12-12,持有,115590.0,0.07289425473303253,0.0,8425.84690459123,8425.84690459123,涨,0.5212576389312744
2025-12-15,持有,114690.0,0.07289425473303253,0.0,8360.2420753315,8360.2420753315,涨,0.5422734022140503
2025-12-16,持有,112290.0,0.07289425473303253,0.0,8185.295863972223,8185.295863972223,涨,0.5905123353004456
2025-12-17,持有,113800.0,0.07289425473303253,0.0,8295.366188619102,8295.366188619102,涨,0.5593386292457581
2025-12-18,持有,113940.0,0.07289425473303253,0.0,8305.571384281726,8305.571384281726,涨,0.5299789905548096
2025-12-19,卖出,114290.0,0.0,8331.084373438287,0.0,8331.084373438287,跌,0.49943140149116516
2025-12-22,买入,117050.0,0.07117543249413316,0.0,8662.050134536006,8662.050134536006,涨,0.515718400478363
2025-12-23,持有,123440.0,0.07117543249413316,0.0,8785.895387075798,8785.895387075798,涨,0.5388222336769104
2025-12-24,持有,128000.0,0.07117543249413316,0.0,9110.455359249045,9110.455359249045,涨,0.5590693354606628
2025-12-25,持有,125410.0,0.07117543249413316,0.0,8926.11098908924,8926.11098908924,涨,0.6016138195991516
2025-12-26,持有,126750.0,0.07117543249413316,0.0,9021.486068631379,9021.486068631379,涨,0.6059790849685669
2025-12-29,持有,125710.0,0.07117543249413316,0.0,8947.463618837479,8947.463618837479,涨,0.6682731509208679
2025-12-30,卖出,126480.0,0.0,9002.268701857962,0.0,9002.268701857962,跌,0.471244752407074
