date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-06-20,买入,8811.0,0.9899899855439165,0.0,8577.273234752492,8577.273234752492,涨,0.5154727101325989
2025-06-23,卖出,8712.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4999541938304901
2025-06-24,空仓,8739.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4928818345069885
2025-06-25,空仓,8726.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48937246203422546
2025-06-26,空仓,8796.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4823312759399414
2025-06-27,空仓,8792.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48136070370674133
2025-06-30,空仓,8762.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48348861932754517
2025-07-01,空仓,8810.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48187559843063354
2025-07-02,空仓,8747.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48517143726348877
2025-07-03,空仓,8944.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4803638756275177
2025-07-04,空仓,8948.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4770638942718506
2025-07-07,空仓,8897.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4817185699939728
2025-07-08,空仓,8953.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4800030291080475
2025-07-09,空仓,8899.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.48393678665161133
2025-07-10,空仓,8919.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4814252555370331
2025-07-11,空仓,9040.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4759587347507477
2025-07-14,空仓,9207.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.465634286403656
2025-07-15,空仓,9225.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.46005353331565857
2025-07-16,空仓,9152.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4712878167629242
2025-07-17,空仓,9166.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4793524742126465
2025-07-18,空仓,9273.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.47186940908432007
2025-07-21,空仓,9271.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4708212614059448
2025-07-22,空仓,9393.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4648939073085785
2025-07-23,空仓,9492.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4581635892391205
2025-07-24,空仓,9386.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.4683491885662079
2025-07-25,空仓,9392.0,0.0,8624.7927540586,0.0,8624.7927540586,跌,0.47686541080474854
2025-07-28,买入,9350.0,0.9224377277068022,0.0,8497.496347635062,8497.496347635062,涨,0.5062507390975952
2025-07-29,持有,9195.0,0.9224377277068022,0.0,8481.814906264046,8481.814906264046,涨,0.5097407698631287
2025-07-30,持有,9192.0,0.9224377277068022,0.0,8479.047593080926,8479.047593080926,涨,0.5015949010848999
2025-07-31,持有,9008.0,0.9224377277068022,0.0,8309.319051182874,8309.319051182874,涨,0.5208283066749573
2025-08-01,持有,8918.0,0.9224377277068022,0.0,8226.299655689261,8226.299655689261,涨,0.5341703295707703
2025-08-04,持有,9039.0,0.9224377277068022,0.0,8337.914620741785,8337.914620741785,涨,0.5188277959823608
2025-08-05,持有,9075.0,0.9224377277068022,0.0,8371.12237893923,8371.12237893923,涨,0.5067499279975891
2025-08-06,卖出,9104.0,0.0,8397.873073042727,0.0,8397.873073042727,跌,0.4952636659145355
2025-08-07,空仓,9258.0,0.0,8397.873073042727,0.0,8397.873073042727,跌,0.49166351556777954
2025-08-08,空仓,9278.0,0.0,8397.873073042727,0.0,8397.873073042727,跌,0.4873424768447876
2025-08-11,空仓,9210.0,0.0,8397.873073042727,0.0,8397.873073042727,跌,0.4998635947704315
2025-08-12,买入,9180.0,0.9148009883488809,0.0,8404.276679961169,8404.276679961169,涨,0.5057265758514404
2025-08-13,卖出,9182.0,0.0,8399.702675019424,0.0,8399.702675019424,跌,0.4894297122955322
2025-08-14,空仓,9286.0,0.0,8399.702675019424,0.0,8399.702675019424,跌,0.4839951694011688
2025-08-15,空仓,9204.0,0.0,8399.702675019424,0.0,8399.702675019424,跌,0.49090299010276794
2025-08-18,空仓,9258.0,0.0,8399.702675019424,0.0,8399.702675019424,跌,0.48315638303756714
2025-08-19,空仓,9187.0,0.0,8399.702675019424,0.0,8399.702675019424,跌,0.48685571551322937
2025-08-20,买入,9208.0,0.9122179273478958,0.0,8248.274499079673,8248.274499079673,涨,0.5068185329437256
2025-08-21,卖出,9133.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4916006326675415
2025-08-22,空仓,9192.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.48285505175590515
2025-08-25,空仓,9394.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4788125455379486
2025-08-26,空仓,9354.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4774291217327118
2025-08-27,空仓,9305.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4843169152736664
2025-08-28,空仓,9377.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4817141890525818
2025-08-29,空仓,9386.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4800068438053131
2025-09-01,空仓,9798.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4682060480117798
2025-09-02,空仓,9845.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.45444416999816895
2025-09-03,空仓,9844.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4533955454826355
2025-09-04,空仓,9793.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4758898913860321
