date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2017-11-10,持有,99120.0,0.11532675080029317,0.0,11431.18753932506,11431.18753932506,涨,0.742329478263855
2017-11-13,持有,100610.0,0.11532675080029317,0.0,11603.024398017496,11603.024398017496,涨,0.5618757009506226
2017-11-14,持有,99610.0,0.11532675080029317,0.0,11487.697647217203,11487.697647217203,涨,0.5014415979385376
2017-11-15,持有,94650.0,0.11532675080029317,0.0,10915.676963247748,10915.676963247748,涨,0.5289101600646973
2017-11-16,持有,94060.0,0.11532675080029317,0.0,10847.634180275576,10847.634180275576,涨,0.5249242186546326
2017-11-17,持有,92750.0,0.11532675080029317,0.0,10696.556136727191,10696.556136727191,涨,0.5332038998603821
2017-11-20,卖出,92980.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.4937841594219208
2017-11-21,空仓,94270.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.47683316469192505
2017-11-22,空仓,95010.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.4760833978652954
2017-11-23,空仓,94220.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.4821961522102356
2017-11-24,空仓,96880.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.4870128929615021
2017-11-27,空仓,94050.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.4802917540073395
2017-11-28,空仓,92110.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.48396795988082886
2017-11-29,空仓,91710.0,0.0,10723.081289411259,0.0,10723.081289411259,跌,0.49960264563560486
2017-11-30,买入,91590.0,0.11707698754679832,0.0,10662.201255886923,10662.201255886923,涨,0.5181567668914795
2017-12-01,持有,90150.0,0.11707698754679832,0.0,10554.490427343868,10554.490427343868,涨,0.5406654477119446
2017-12-04,卖出,89660.0,0.0,10497.122703445937,0.0,10497.122703445937,跌,0.495768278837204
2017-12-05,空仓,90450.0,0.0,10497.122703445937,0.0,10497.122703445937,跌,0.49253323674201965
2017-12-06,买入,90400.0,0.11611861397617187,0.0,10218.438029903125,10218.438029903125,涨,0.5253521203994751
2017-12-07,持有,87410.0,0.11611861397617187,0.0,10149.928047657184,10149.928047657184,涨,0.5496470332145691
2017-12-08,持有,89120.0,0.11611861397617187,0.0,10348.490877556438,10348.490877556438,涨,0.5143929123878479
2017-12-11,持有,87850.0,0.11611861397617187,0.0,10201.020237806699,10201.020237806699,涨,0.5091891884803772
2017-12-12,卖出,88160.0,0.0,10237.017008139312,0.0,10237.017008139312,跌,0.4942203462123871
2017-12-13,空仓,89820.0,0.0,10237.017008139312,0.0,10237.017008139312,跌,0.4923844635486603
2017-12-14,空仓,89210.0,0.0,10237.017008139312,0.0,10237.017008139312,跌,0.4891297519207001
2017-12-15,空仓,90110.0,0.0,10237.017008139312,0.0,10237.017008139312,跌,0.4885644316673279
2017-12-18,买入,90380.0,0.11326639752311697,0.0,10617.592103816985,10617.592103816985,涨,0.5065050721168518
2017-12-19,持有,94650.0,0.11326639752311697,0.0,10720.664525563021,10720.664525563021,涨,0.5272631049156189
2017-12-20,持有,95130.0,0.11326639752311697,0.0,10775.032396374118,10775.032396374118,涨,0.530636727809906
2017-12-21,持有,95740.0,0.11326639752311697,0.0,10844.12489886322,10844.12489886322,涨,0.5228105783462524
2017-12-22,持有,95890.0,0.11326639752311697,0.0,10861.114858491686,10861.114858491686,涨,0.5305272936820984
2017-12-25,持有,95060.0,0.11326639752311697,0.0,10767.103748547499,10767.103748547499,涨,0.5826045870780945
2017-12-26,持有,95630.0,0.11326639752311697,0.0,10831.665595135675,10831.665595135675,涨,0.5875240564346313
2017-12-27,持有,94590.0,0.11326639752311697,0.0,10713.868541711634,10713.868541711634,涨,0.652886688709259
2017-12-28,持有,96810.0,0.11326639752311697,0.0,10965.319944212953,10965.319944212953,涨,0.5675333142280579
2017-12-29,持有,96870.0,0.11326639752311697,0.0,10972.11592806434,10972.11592806434,涨,0.5463341474533081
2018-01-02,持有,99170.0,0.11326639752311697,0.0,11232.62864236751,11232.62864236751,涨,0.526018500328064
2018-01-03,持有,98620.0,0.11326639752311697,0.0,11170.332123729795,11170.332123729795,涨,0.5335618853569031
2018-01-04,持有,99180.0,0.11326639752311697,0.0,11233.761306342742,11233.761306342742,涨,0.5390570759773254
2018-01-05,持有,98580.0,0.11326639752311697,0.0,11165.801467828871,11165.801467828871,涨,0.5720744729042053
2018-01-08,持有,98490.0,0.11326639752311697,0.0,11155.607492051791,11155.607492051791,涨,0.6150002479553223
2018-01-09,持有,99380.0,0.11326639752311697,0.0,11256.414585847364,11256.414585847364,涨,0.6024887561798096
2018-01-10,持有,100420.0,0.11326639752311697,0.0,11374.211639271407,11374.211639271407,涨,0.5693003535270691
2018-01-11,持有,101430.0,0.11326639752311697,0.0,11488.610700769754,11488.610700769754,涨,0.5479825735092163
2018-01-12,持有,99570.0,0.11326639752311697,0.0,11277.935201376757,11277.935201376757,涨,0.5578426718711853
2018-01-15,持有,100210.0,0.11326639752311697,0.0,11350.425695791551,11350.425695791551,涨,0.5513566136360168
2018-01-16,持有,97810.0,0.11326639752311697,0.0,11078.58634173607,11078.58634173607,涨,0.5874943733215332
2018-01-17,持有,96950.0,0.11326639752311697,0.0,10981.17723986619,10981.17723986619,涨,0.6098591685295105
2018-01-18,持有,96780.0,0.11326639752311697,0.0,10961.92195228726,10961.92195228726,涨,0.6048979163169861
2018-01-19,持有,96830.0,0.11326639752311697,0.0,10967.585272163416,10967.585272163416,涨,0.5815646052360535
2018-01-22,持有,98540.0,0.11326639752311697,0.0,11161.270811927947,11161.270811927947,涨,0.5142016410827637
2018-01-23,卖出,98680.0,0.0,11177.128107581182,0.0,11177.128107581182,跌,0.489777147769928
2018-01-24,空仓,98640.0,0.0,11177.128107581182,0.0,11177.128107581182,跌,0.48621487617492676
2018-01-25,买入,99980.0,0.11179363980377258,0.0,11709.26583304714,11709.26583304714,涨,0.5081201791763306
2018-01-26,持有,104360.0,0.11179363980377258,0.0,11666.784249921706,11666.784249921706,涨,0.5198260545730591
2018-01-29,持有,105920.0,0.11179363980377258,0.0,11841.182328015591,11841.182328015591,涨,0.5053096413612366
2018-01-30,持有,103780.0,0.11179363980377258,0.0,11601.943938835519,11601.943938835519,涨,0.5599616169929504
2018-01-31,持有,102620.0,0.11179363980377258,0.0,11472.263316663142,11472.263316663142,涨,0.6110500693321228
2018-02-01,持有,102090.0,0.11179363980377258,0.0,11413.012687567143,11413.012687567143,涨,0.6051120758056641
2018-02-02,卖出,102260.0,0.0,11432.017606333784,0.0,11432.017606333784,跌,0.4556737542152405
2018-02-05,空仓,102190.0,0.0,11432.017606333784,0.0,11432.017606333784,跌,0.44621166586875916
2018-02-06,空仓,101260.0,0.0,11432.017606333784,0.0,11432.017606333784,跌,0.45425945520401
2018-02-07,空仓,102260.0,0.0,11432.017606333784,0.0,11432.017606333784,跌,0.4496975839138031
2018-02-08,空仓,100470.0,0.0,11432.017606333784,0.0,11432.017606333784,跌,0.4643295109272003
2018-02-09,买入,100460.0,0.1137967111918553,0.0,11239.701164419548,11239.701164419548,涨,0.5118028521537781
2018-02-12,卖出,99000.0,0.0,11265.874407993675,0.0,11265.874407993675,跌,0.4977688193321228
2018-02-13,空仓,100870.0,0.0,11265.874407993675,0.0,11265.874407993675,跌,0.4778437614440918
2018-02-14,空仓,103490.0,0.0,11265.874407993675,0.0,11265.874407993675,跌,0.48223456740379333
2018-02-22,空仓,102840.0,0.0,11265.874407993675,0.0,11265.874407993675,跌,0.48576614260673523
2018-02-23,空仓,104950.0,0.0,11265.874407993675,0.0,11265.874407993675,跌,0.4963459074497223
2018-02-26,买入,105200.0,0.1070900609124874,0.0,11294.788724440046,11294.788724440046,涨,0.5068777799606323
2018-02-27,持有,106000.0,0.1070900609124874,0.0,11351.546456723665,11351.546456723665,涨,0.5121921300888062
2018-02-28,持有,105010.0,0.1070900609124874,0.0,11245.527296420303,11245.527296420303,涨,0.5306751132011414
2018-03-01,持有,104780.0,0.1070900609124874,0.0,11220.89658241043,11220.89658241043,涨,0.5476608872413635
2018-03-02,持有,102180.0,0.1070900609124874,0.0,10942.462424037964,10942.462424037964,涨,0.5894941687583923
2018-03-05,持有,101440.0,0.1070900609124874,0.0,10863.215778962722,10863.215778962722,涨,0.5921756625175476
2018-03-06,持有,102410.0,0.1070900609124874,0.0,10967.093138047836,10967.093138047836,涨,0.5421603918075562
2018-03-07,持有,102060.0,0.1070900609124874,0.0,10929.611616728465,10929.611616728465,涨,0.5283337235450745
2018-03-08,持有,100730.0,0.1070900609124874,0.0,10787.181835714857,10787.181835714857,涨,0.5480467081069946
2018-03-09,持有,100420.0,0.1070900609124874,0.0,10753.983916831985,10753.983916831985,涨,0.5535984039306641
2018-03-12,卖出,101210.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.4889594316482544
2018-03-13,空仓,103440.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.4857618808746338
2018-03-14,空仓,104350.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.48771142959594727
2018-03-15,空仓,103300.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.486298531293869
2018-03-16,空仓,103220.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.48432064056396484
2018-03-19,空仓,101690.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.49011650681495667
2018-03-20,空仓,102280.0,0.0,10838.585064952851,0.0,10838.585064952851,跌,0.4820114076137543
2018-03-21,买入,102320.0,0.10592831377006305,0.0,10700.878257051769,10700.878257051769,涨,0.501300036907196
2018-03-22,持有,101200.0,0.10592831377006305,0.0,10719.94535353038,10719.94535353038,涨,0.5063195824623108
2018-03-23,持有,97990.0,0.10592831377006305,0.0,10379.915466328479,10379.915466328479,涨,0.5690242052078247
2018-03-26,持有,95900.0,0.10592831377006305,0.0,10158.525290549047,10158.525290549047,涨,0.6321317553520203
2018-03-27,持有,97210.0,0.10592831377006305,0.0,10297.29138158783,10297.29138158783,涨,0.5967988967895508
2018-03-28,持有,96210.0,0.10592831377006305,0.0,10191.363067817767,10191.363067817767,涨,0.5818203091621399
2018-03-29,持有,98810.0,0.10592831377006305,0.0,10466.77668361993,10466.77668361993,涨,0.5191516280174255
2018-03-30,卖出,98800.0,0.0,10465.71740048223,0.0,10465.71740048223,跌,0.4970954954624176
2018-04-02,空仓,100470.0,0.0,10465.71740048223,0.0,10465.71740048223,跌,0.49679264426231384
2018-04-03,买入,100500.0,0.10413649154708686,0.0,10495.916983030884,10495.916983030884,涨,0.5004566311836243
2018-04-04,持有,100350.0,0.10413649154708686,0.0,10450.096926750166,10450.096926750166,涨,0.500264585018158
2018-04-09,卖出,99730.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.4990167021751404
2018-04-10,空仓,100930.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.48406198620796204
2018-04-11,空仓,101670.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.4833042323589325
2018-04-12,空仓,102150.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.4852917790412903
2018-04-13,空仓,103760.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.4899907112121582
2018-04-16,空仓,104350.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.48641180992126465
2018-04-17,空仓,103800.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.49714598059654236
2018-04-18,空仓,104750.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.4578414857387543
2018-04-19,空仓,108120.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.33611956238746643
2018-04-20,空仓,104260.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.3340688645839691
2018-04-23,空仓,104930.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.2881193161010742
2018-04-24,空仓,103330.0,0.0,10385.532301990972,0.0,10385.532301990972,跌,0.42781513929367065
2018-04-25,买入,103500.0,0.10034330726561326,0.0,10365.46364053785,10365.46364053785,涨,0.5746653079986572
2018-04-26,持有,103350.0,0.10034330726561326,0.0,10370.48080590113,10370.48080590113,涨,0.6405137777328491
2018-04-27,持有,104740.0,0.10034330726561326,0.0,10509.958003000333,10509.958003000333,涨,0.5840243697166443
2018-05-02,持有,105100.0,0.10034330726561326,0.0,10546.081593615954,10546.081593615954,涨,0.5362629294395447
2018-05-03,持有,104760.0,0.10034330726561326,0.0,10511.964869145646,10511.964869145646,涨,0.5114617347717285
2018-05-04,持有,103910.0,0.10034330726561326,0.0,10426.673057969874,10426.673057969874,涨,0.5049241185188293
2018-05-07,卖出,103810.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.4889865517616272
2018-05-08,空仓,105160.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.48241034150123596
2018-05-09,空仓,103900.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.47938719391822815
2018-05-10,空仓,103770.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.47828778624534607
2018-05-11,空仓,103920.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.47836053371429443
2018-05-14,空仓,106490.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.4834420084953308
2018-05-15,空仓,107150.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.48876264691352844
2018-05-16,空仓,107740.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.49453675746917725
2018-05-17,空仓,107820.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.4997611939907074
2018-05-18,空仓,110240.0,0.0,10416.638727243313,0.0,10416.638727243313,跌,0.4998270273208618
2018-05-21,买入,110320.0,0.09442203342316273,0.0,10277.838338111264,10277.838338111264,涨,0.5114098191261292
2018-05-22,持有,108250.0,0.09442203342316273,0.0,10221.185118057365,10221.185118057365,涨,0.5296482443809509
2018-05-23,持有,108440.0,0.09442203342316273,0.0,10239.125304407766,10239.125304407766,涨,0.5387487411499023
2018-05-24,持有,108190.0,0.09442203342316273,0.0,10215.519796051976,10215.519796051976,涨,0.5684362649917603
2018-05-25,持有,109880.0,0.09442203342316273,0.0,10375.093032537121,10375.093032537121,涨,0.5263715386390686
2018-05-28,持有,110520.0,0.09442203342316273,0.0,10435.523133927945,10435.523133927945,涨,0.5119389891624451
2018-05-29,持有,112880.0,0.09442203342316273,0.0,10658.359132806609,10658.359132806609,涨,0.5144703388214111
2018-05-30,持有,111650.0,0.09442203342316273,0.0,10542.220031696119,10542.220031696119,涨,0.5225733518600464
2018-05-31,持有,114820.0,0.09442203342316273,0.0,10841.537877647545,10841.537877647545,涨,0.5167145133018494
2018-06-01,卖出,114750.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.4673931896686554
2018-06-04,空仓,116830.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.36503955721855164
2018-06-05,空仓,116080.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.3341818153858185
2018-06-06,空仓,118470.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.16484646499156952
2018-06-07,空仓,118020.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.1111861988902092
2018-06-08,空仓,114900.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.1752062439918518
2018-06-11,空仓,115780.0,0.0,10834.928335307923,0.0,10834.928335307923,跌,0.2754319906234741
2018-06-12,买入,115620.0,0.09371154069631485,0.0,10792.758141994582,10792.758141994582,涨,0.5980191826820374
2018-06-13,持有,114720.0,0.09371154069631485,0.0,10750.58794868124,10750.58794868124,涨,0.8557571172714233
2018-06-14,持有,115250.0,0.09371154069631485,0.0,10800.255065250287,10800.255065250287,涨,0.8904642462730408
2018-06-15,持有,115770.0,0.09371154069631485,0.0,10848.98506641237,10848.98506641237,涨,0.8774197101593018
2018-06-19,持有,113040.0,0.09371154069631485,0.0,10593.15256031143,10593.15256031143,涨,0.8749664425849915
2018-06-20,持有,113750.0,0.09371154069631485,0.0,10659.687754205814,10659.687754205814,涨,0.8274132013320923
2018-06-21,持有,115150.0,0.09371154069631485,0.0,10790.883911180656,10790.883911180656,涨,0.727735698223114
2018-06-22,持有,117000.0,0.09371154069631485,0.0,10964.250261468836,10964.250261468836,涨,0.6175118088722229
2018-06-25,持有,116670.0,0.09371154069631485,0.0,10933.325453039053,10933.325453039053,涨,0.5500954389572144
2018-06-26,持有,114360.0,0.09371154069631485,0.0,10716.851794030566,10716.851794030566,涨,0.5230258703231812
2018-06-27,卖出,114000.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.4984878599643707
2018-06-28,空仓,116220.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.4786606729030609
2018-06-29,空仓,117680.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.48221829533576965
2018-07-02,空仓,115330.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.4773653745651245
2018-07-03,空仓,116090.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.4743313789367676
2018-07-04,空仓,112660.0,0.0,10683.115639379892,0.0,10683.115639379892,跌,0.47783949971199036
2018-07-05,买入,112400.0,0.09504551280587092,0.0,10624.187421440252,10624.187421440252,涨,0.5112839937210083
2018-07-06,持有,110980.0,0.09504551280587092,0.0,10548.151011195556,10548.151011195556,涨,0.5421724319458008
2018-07-09,持有,111830.0,0.09504551280587092,0.0,10628.939697080545,10628.939697080545,涨,0.5224342346191406
2018-07-10,持有,111990.0,0.09504551280587092,0.0,10644.146979129484,10644.146979129484,涨,0.5045180916786194
2018-07-11,持有,109370.0,0.09504551280587092,0.0,10395.127735578102,10395.127735578102,涨,0.5223705768585205
2018-07-12,卖出,109350.0,0.0,10393.226825321986,0.0,10393.226825321986,跌,0.4869612455368042
2018-07-13,空仓,112440.0,0.0,10393.226825321986,0.0,10393.226825321986,跌,0.48485931754112244
2018-07-16,空仓,110210.0,0.0,10393.226825321986,0.0,10393.226825321986,跌,0.4818424880504608
2018-07-17,空仓,109140.0,0.0,10393.226825321986,0.0,10393.226825321986,跌,0.4953557550907135
2018-07-18,买入,108860.0,0.09547333111631441,0.0,10398.000491877803,10398.000491877803,涨,0.5077980160713196
2018-07-19,持有,109050.0,0.09547333111631441,0.0,10411.366758234086,10411.366758234086,涨,0.5045276284217834
2018-07-20,卖出,108560.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.48913097381591797
2018-07-23,空仓,110330.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.48634782433509827
2018-07-24,空仓,109560.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4853794574737549
2018-07-25,空仓,110920.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4871574640274048
2018-07-26,空仓,111320.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4879645109176636
2018-07-27,空仓,112210.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4890204071998596
2018-07-30,空仓,111680.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.48797541856765747
2018-07-31,空仓,113010.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4878876805305481
2018-08-01,空仓,113290.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4881724715232849
2018-08-02,空仓,110540.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.48850134015083313
2018-08-03,空仓,108930.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4992325007915497
2018-08-06,空仓,110600.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.47301676869392395
2018-08-07,空仓,112630.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.476066529750824
2018-08-08,空仓,114110.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4850923418998718
2018-08-09,空仓,114450.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4905220568180084
2018-08-10,空仓,113260.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4964227080345154
2018-08-13,空仓,114270.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.49054190516471863
2018-08-14,空仓,111980.0,0.0,10364.584825987093,0.0,10364.584825987093,跌,0.4949720799922943
2018-08-15,买入,111580.0,0.09288927071148138,0.0,10217.819778262952,10217.819778262952,涨,0.5237194895744324
2018-08-16,持有,109150.0,0.09288927071148138,0.0,10138.863898158193,10138.863898158193,涨,0.5485013723373413
2018-08-17,持有,110090.0,0.09288927071148138,0.0,10226.179812626986,10226.179812626986,涨,0.5200543403625488
2018-08-20,卖出,110190.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.47799399495124817
2018-08-21,空仓,112830.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.48320409655570984
2018-08-22,空仓,111060.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.48075833916664124
2018-08-23,空仓,109380.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.4800036549568176
2018-08-24,空仓,110100.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.47671496868133545
2018-08-27,空仓,108760.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.4840300381183624
2018-08-28,空仓,109400.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.48190373182296753
2018-08-29,空仓,109890.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.4816778004169464
2018-08-30,空仓,110260.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.48416775465011597
2018-08-31,空仓,107600.0,0.0,10235.468739698134,0.0,10235.468739698134,跌,0.4808773100376129
2018-09-03,买入,107380.0,0.09532006649001801,0.0,10020.998590095593,10020.998590095593,涨,0.5186193585395813
2018-09-04,持有,103250.0,0.09532006649001801,0.0,9841.796865094359,9841.796865094359,涨,0.5737093091011047
2018-09-05,持有,102330.0,0.09532006649001801,0.0,9754.102403923544,9754.102403923544,涨,0.6007576584815979
2018-09-06,持有,102760.0,0.09532006649001801,0.0,9795.09003251425,9795.09003251425,涨,0.5773968696594238
2018-09-07,持有,101100.0,0.09532006649001801,0.0,9636.85872214082,9636.85872214082,涨,0.5773604512214661
2018-09-10,持有,101860.0,0.09532006649001801,0.0,9709.301972673235,9709.301972673235,涨,0.5467106699943542
2018-09-11,持有,102450.0,0.09532006649001801,0.0,9765.540811902345,9765.540811902345,涨,0.520226001739502
2018-09-12,持有,101930.0,0.09532006649001801,0.0,9715.974377327535,9715.974377327535,涨,0.5092087984085083
2018-09-13,卖出,102290.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.49825745820999146
2018-09-14,空仓,103820.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4939993917942047
2018-09-17,空仓,102090.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48811256885528564
2018-09-18,空仓,102040.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48275649547576904
2018-09-19,空仓,103340.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4817497730255127
2018-09-20,空仓,102910.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48089179396629333
2018-09-21,空仓,104870.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48568081855773926
2018-09-25,空仓,105390.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48860180377960205
2018-09-26,空仓,105710.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4914444386959076
2018-09-27,空仓,104130.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4943183958530426
2018-09-28,空仓,104550.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48651015758514404
2018-10-08,空仓,103230.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.49370378255844116
2018-10-09,空仓,105470.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.47618627548217773
2018-10-10,空仓,106210.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.48002734780311584
2018-10-11,空仓,103170.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4757075905799866
2018-10-12,空仓,105510.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4734802544116974
2018-10-15,空仓,104200.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4714387059211731
2018-10-16,空仓,102370.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4738961160182953
2018-10-17,空仓,103140.0,0.0,9750.289601263941,0.0,9750.289601263941,跌,0.4732198119163513
2018-10-18,买入,102860.0,0.09479184912759032,0.0,9587.247620764485,9587.247620764485,涨,0.5054965615272522
2018-10-19,卖出,101000.0,0.0,9573.976761886623,0.0,9573.976761886623,跌,0.478942334651947
2018-10-22,空仓,104220.0,0.0,9573.976761886623,0.0,9573.976761886623,跌,0.48335206508636475
2018-10-23,空仓,102720.0,0.0,9573.976761886623,0.0,9573.976761886623,跌,0.4812650680541992
2018-10-24,空仓,103230.0,0.0,9573.976761886623,0.0,9573.976761886623,跌,0.4803847372531891
2018-10-25,空仓,102040.0,0.0,9573.976761886623,0.0,9573.976761886623,跌,0.4784691631793976
